filename;size;dominating_set;runtime;mipgap;optimal
rnd_3000_20_1.txt;19;[60, 313, 361, 423, 547, 787, 861, 1159, 1198, 1549, 1725, 1962, 1971, 2129, 2169, 2270, 2531, 2708, 2940];1800.1106350421906;0.6842105263157895;False
rnd_150_50_1.txt;4;[7, 40, 107, 143];0.9456748962402344;0.0;True
rnd_500_40_1.txt;6;[225, 246, 289, 385, 397, 469];1800.007122039795;0.3333333333333333;False
rnd_50_50_4.txt;3;[3, 28, 39];0.009474992752075195;0.0;True
rnd_1000_20_3.txt;14;[129, 198, 265, 274, 387, 476, 501, 550, 619, 638, 659, 828, 889, 961];1800.0088510513306;0.5714285714285714;False
rnd_20_20_4.txt;5;[2, 11, 14, 15, 18];0.0015499591827392578;0.0;True
rnd_900_30_1.txt;9;[288, 397, 418, 525, 629, 662, 708, 724, 740];1800.0114450454712;0.4444444444444444;False
rnd_700_30_3.txt;9;[248, 467, 485, 524, 542, 545, 562, 668, 675];1800.0078840255737;0.4444444444444444;False
rnd_1500_20_4.txt;16;[41, 51, 124, 130, 145, 228, 322, 333, 580, 588, 692, 793, 803, 863, 987, 1077];1800.0549929141998;0.625;False
rnd_600_50_4.txt;5;[159, 201, 241, 385, 475];1800.0122599601746;0.2;False
rnd_700_20_2.txt;13;[91, 135, 212, 220, 251, 291, 339, 449, 477, 483, 486, 544, 686];1800.0056340694427;0.46153846153846156;False
rnd_250_30_2.txt;7;[6, 26, 48, 73, 121, 221, 228];161.55460500717163;0.0;True
rnd_1500_40_2.txt;8;[13, 654, 727, 989, 1196, 1335, 1360, 1365];1800.0737159252167;0.625;False
rnd_75_40_2.txt;4;[20, 25, 45, 53];0.05687403678894043;0.0;True
rnd_350_30_2.txt;7;[36, 38, 46, 88, 190, 250, 319];514.6207921504974;0.0;True
rnd_20_20_1.txt;5;[1, 4, 10, 12, 19];0.0011110305786132812;0.0;True
rnd_700_50_1.txt;5;[109, 189, 237, 390, 467];1800.0070679187775;0.2;False
rnd_800_30_4.txt;9;[18, 54, 212, 260, 265, 283, 358, 466, 534];1800.0098049640656;0.4444444444444444;False
rnd_3000_50_1.txt;8;[40, 742, 1575, 1595, 1848, 2020, 2441, 2897];1800.8060619831085;0.625;False
rnd_1000_50_1.txt;6;[194, 325, 396, 630, 920, 985];1800.2086617946625;0.5;False
rnd_75_30_4.txt;5;[13, 27, 40, 67, 71];0.0916738510131836;0.0;True
rnd_350_40_1.txt;6;[3, 55, 129, 205, 262, 328];1440.4686980247498;0.0;True
rnd_3500_20_2.txt;20;[222, 587, 1000, 1283, 1360, 1608, 1848, 1940, 1956, 2237, 2444, 2926, 2973, 3020, 3089, 3240, 3309, 3345, 3414, 3480];1800.1857450008392;0.7;False
rnd_700_40_4.txt;7;[205, 301, 477, 578, 584, 628, 673];1800.0069029331207;0.42857142857142855;False
rnd_2000_20_1.txt;17;[138, 580, 698, 853, 949, 1114, 1253, 1343, 1357, 1376, 1531, 1558, 1571, 1640, 1715, 1954, 1970];1800.080960035324;0.6470588235294118;False
rnd_400_50_4.txt;5;[1, 84, 313, 363, 383];644.905198097229;0.0;True
rnd_100_40_3.txt;4;[19, 28, 34, 69];0.3596320152282715;0.0;True
rnd_350_20_4.txt;11;[70, 71, 157, 173, 189, 194, 216, 264, 294, 322, 334];1800.004271030426;0.2727272727272727;False
rnd_75_50_4.txt;4;[23, 37, 42, 47];0.12959790229797363;0.0;True
rnd_4000_50_4.txt;8;[648, 1774, 1894, 3030, 3076, 3228, 3525, 3580];1801.2349889278412;0.75;False
rnd_500_20_3.txt;11;[20, 29, 53, 150, 177, 221, 333, 341, 370, 385, 441];1800.0081839561462;0.36363636363636365;False
rnd_3000_20_3.txt;19;[148, 275, 284, 438, 479, 501, 502, 521, 930, 1162, 1210, 1417, 1707, 1824, 2059, 2151, 2243, 2491, 2841];1800.1414849758148;0.6842105263157895;False
rnd_1000_20_1.txt;14;[61, 286, 292, 308, 344, 524, 619, 629, 811, 824, 865, 904, 920, 948];1800.0133318901062;0.5714285714285714;False
rnd_300_30_4.txt;7;[15, 24, 30, 77, 89, 185, 219];251.5417079925537;0.0;True
rnd_100_50_2.txt;4;[17, 26, 92, 98];0.2764570713043213;0.0;True
rnd_2000_50_4.txt;7;[150, 183, 358, 662, 725, 1143, 1288];1800.3345608711243;0.5714285714285714;False
rnd_10_20_2.txt;3;[2, 6, 9];0.0001499652862548828;0.0;True
rnd_100_20_2.txt;7;[0, 4, 5, 24, 44, 56, 90];0.15855908393859863;0.0;True
rnd_300_40_2.txt;5;[29, 94, 191, 212, 296];40.56918406486511;0.0;True
rnd_50_50_3.txt;3;[6, 33, 39];0.003965854644775391;0.0;True
rnd_50_40_1.txt;4;[45, 46, 48, 49];0.013389110565185547;0.0;True
rnd_3000_40_4.txt;10;[30, 376, 912, 974, 998, 1768, 2119, 2430, 2545, 2872];1800.2782099246979;0.7;False
rnd_700_50_2.txt;5;[123, 456, 474, 505, 621];1800.017508983612;0.2;False
rnd_1500_20_2.txt;16;[131, 152, 240, 299, 372, 411, 479, 618, 707, 920, 930, 1040, 1111, 1192, 1229, 1453];1800.048124074936;0.625;False
rnd_300_30_2.txt;7;[7, 114, 119, 140, 245, 253, 294];349.86394119262695;0.0;True
rnd_2500_20_1.txt;18;[14, 422, 468, 541, 782, 882, 1092, 1221, 1223, 1455, 1514, 1532, 1656, 2281, 2347, 2363, 2479, 2491];1800.0621869564056;0.7222222222222222;False
rnd_100_30_3.txt;5;[22, 34, 35, 50, 87];0.11012697219848633;0.0;True
